body,make,model,year,engine,transmission,fuel,price
SUV,Lexus,LX,2018.0,5700.0,Automatic,Petrol,79500000.0
Sedan,Toyota,Corolla,2010.0,1800.0,Manual,Petrol,2500000.0
Hatchback,Toyota,Vitz,2013.0,1000.0,Automatic,Petrol,3100000.0
Mini Van,Suzuki,Bolan,2015.0,800.0,Manual,Petrol,950000.0
Micro Van,Suzuki,Every,2011.0,660.0,Automatic,Petrol,1700000.0
Compact sedan,KIA,Classic,2005.0,1323.0,Manual,Petrol,290000.0
Hatchback,Suzuki,Mehran,2018.0,796.0,Manual,Petrol,1245000.0
Hatchback,Honda,N,2013.0,660.0,Automatic,Petrol,2400000.0
Sedan,Toyota,Prius,2011.0,1500.0,Automatic,Petrol,3180000.0
Sedan,Toyota,Corolla,2011.0,1800.0,Manual,Petrol,2100000.0
Sedan,Honda,Civic,2006.0,1600.0,Manual,Petrol,1870000.0
Hatchback,Suzuki,Alto,2015.0,660.0,Automatic,Petrol,2650000.0
Hatchback,Suzuki,Alto,2022.0,660.0,Manual,Petrol,2600000.0
Hatchback,Suzuki,Alto,2022.0,660.0,Manual,Petrol,2500000.0
Hatchback,Suzuki,Cultus,2012.0,1000.0,Manual,Petrol,1255000.0
Hatchback,Suzuki,Wagon,2016.0,1000.0,Manual,Petrol,2120000.0
Sedan,Honda,Civic,2017.0,1800.0,Automatic,Petrol,4830000.0
SUV,KIA,Sportage,2020.0,2000.0,Automatic,Petrol,7300000.0
Sedan,Honda,Civic,2005.0,1500.0,Manual,Petrol,1495000.0
Hatchback,Daihatsu,Mira,2019.0,660.0,Automatic,Petrol,3490000.0
Hatchback,Daihatsu,Mira,2020.0,660.0,Automatic,Petrol,3700000.0
Hatchback,Suzuki,Alto,2022.0,660.0,Automatic,Petrol,2750000.0
SUV,Toyota,Prado,1998.0,3378.0,Automatic,Petrol,5500000.0
Sedan,Toyota,Corolla,2022.0,1600.0,Automatic,Petrol,6100000.0
Sedan,Honda,Civic,2020.0,1800.0,Automatic,Petrol,6350000.0
Sedan,Honda,Civic,2017.0,1800.0,Automatic,Petrol,4980000.0
Mini Van,Daihatsu,Hijet,2016.0,660.0,Automatic,Petrol,1420000.0
Hatchback,Daihatsu,Move,2014.0,660.0,Automatic,Petrol,2535000.0
Hatchback,Suzuki,Cultus,2021.0,1000.0,Automatic,Petrol,3550000.0
Sedan,Honda,Civic,2021.0,1800.0,Automatic,Petrol,6595000.0
Sedan,Hyundai,Elantra,2022.0,1999.0,Automatic,Petrol,6400000.0
Hatchback,Suzuki,Mehran,2012.0,800.0,Manual,Petrol,750000.0
Sedan,Honda,City,2017.0,1500.0,Manual,Petrol,3350000.0
Sedan,Mitsubishi,Lancer,2005.0,1300.0,Manual,Petrol,1485000.0
Hatchback,Suzuki,Mehran,2004.0,800.0,Manual,Petrol,500000.0
Hatchback,KIA,Picanto,2022.0,998.0,Automatic,Petrol,3350000.0
Sedan,Toyota,Corolla,2011.0,1300.0,Manual,Petrol,2650000.0
Sedan,Honda,Civic,1995.0,1500.0,Manual,Petrol,700000.0
Sedan,Toyota,Corolla,2014.0,1800.0,Automatic,Petrol,3850000.0
Compact sedan,Honda,City,2022.0,1500.0,Automatic,Petrol,5300000.0
Hatchback,Suzuki,Swift,2017.0,1300.0,Manual,Petrol,2300000.0
Hatchback,Toyota,Aqua,2014.0,1500.0,Automatic,Hybrid,4200000.0
Sedan,Toyota,Corolla,2022.0,1600.0,Automatic,Petrol,6200000.0
Sedan,Toyota,Allion,2006.0,1800.0,Automatic,Petrol,2475000.0
Sedan,Honda,Civic,2013.0,1800.0,Automatic,Petrol,3225000.0
Sedan,Honda,City,2013.0,1500.0,Automatic,Petrol,3025000.0
Compact SUV,KIA,Sorento,2022.0,3500.0,Automatic,Petrol,10800000.0
Double Cabin,Toyota,Hilux,2022.0,2800.0,Automatic,Diesel,13900000.0
Sedan,Honda,Civic,2016.0,1500.0,Automatic,Petrol,5280000.0
Van,Suzuki,Bolan,2020.0,800.0,Manual,Petrol,1595000.0
Hatchback,Suzuki,Alto,2020.0,660.0,Manual,Petrol,2250000.0
Van,Suzuki,Bolan,2017.0,800.0,Manual,Petrol,1300000.0
Hatchback,Suzuki,Mehran,1992.0,800.0,Manual,Petrol,350000.0
Hatchback,Daihatsu,Move,2019.0,658.0,Automatic,Petrol,3599000.0
Sedan,Toyota,Yaris,2022.0,1500.0,Automatic,Petrol,5175000.0
Hatchback,Toyota,Passo,2007.0,1000.0,Automatic,Petrol,1675000.0
Hatchback,Toyota,Vitz,2002.0,1000.0,Automatic,Petrol,1820000.0
Hatchback,Suzuki,Mehran,2006.0,800.0,Manual,Petrol,465000.0
Hatchback,Suzuki,Cultus,2008.0,1000.0,Manual,Petrol,880000.0
Sedan,Toyota,Corolla,2010.0,1800.0,Manual,Petrol,2100000.0
Hatchback,Suzuki,Mehran,2016.0,796.0,Manual,Petrol,1250000.0
SUV,Toyota,Land,2013.0,4600.0,Automatic,Petrol,25000000.0
Sedan,Toyota,Yaris,2021.0,1300.0,Manual,Petrol,3650000.0
Hatchback,Daihatsu,Mira,2010.0,660.0,Automatic,Petrol,1880000.0
Sedan,Honda,Civic,2006.0,1500.0,Manual,Petrol,1300000.0
Sedan,Honda,City,2007.0,1300.0,Manual,Petrol,2100000.0
Sedan,Toyota,Corolla,2021.0,1798.0,Automatic,Petrol,5750000.0
Sedan,Honda,Civic,2016.0,1500.0,Automatic,Petrol,5325000.0
Sedan,Honda,Civic,2008.0,1800.0,Automatic,Petrol,2450000.0
Sedan,Honda,City,2014.0,1300.0,Manual,Petrol,2530000.0
Hatchback,Suzuki,Mehran,2015.0,796.0,Manual,Petrol,1110000.0
SUV,Toyota,Fortuner,2021.0,2700.0,Automatic,Petrol,15800000.0
Van,Toyota,Sienta,2017.0,1500.0,Automatic,Hybrid,5350000.0
Crossover,MG,HS,2021.0,1500.0,Automatic,Petrol,7700000.0
Sedan,Honda,Civic,2005.0,1600.0,Automatic,Petrol,2100000.0
Sedan,Honda,Accord,2012.0,2400.0,Automatic,Petrol,5500000.0
Crossover,MG,HS,2021.0,1490.0,Automatic,Petrol,7700000.0
Sedan,Toyota,Corolla,2014.0,1800.0,Automatic,Petrol,3700000.0
Sedan,Toyota,Corolla,2019.0,1600.0,Automatic,Petrol,5000000.0
Sedan,Toyota,Yaris,2022.0,1300.0,Manual,Petrol,4200000.0
Sedan,Changan,Alsvin,2022.0,1500.0,Automatic,Petrol,4300000.0
Hatchback,Nissan,Note,2019.0,1198.0,Automatic,Hybrid,5500000.0
Crossover,Toyota,Raize,2020.0,1000.0,Automatic,Petrol,5950000.0
Sedan,Honda,Civic,2013.0,1800.0,Automatic,Petrol,3500000.0
SUV,Toyota,Fortuner,2020.0,2800.0,Automatic,Diesel,15200000.0
Hatchback,Suzuki,Alto,2020.0,660.0,Manual,Petrol,2400000.0
Double Cabin,Toyota,Hilux,2008.0,3000.0,Automatic,Diesel,5100000.0
Sedan,Honda,Civic,2006.0,1800.0,Manual,Petrol,2400000.0
Hatchback,Daihatsu,Cuore,2005.0,800.0,Manual,Petrol,925000.0
Sedan,Toyota,Corolla,2018.0,1300.0,Automatic,Petrol,4475000.0
Sedan,Toyota,Corolla,2017.0,1300.0,Automatic,Petrol,3800000.0
Sedan,Toyota,Prius,2011.0,1800.0,Automatic,Hybrid,3850000.0
Hatchback,Toyota,Aqua,2017.0,1500.0,Automatic,Hybrid,5400000.0
Hatchback,Suzuki,Cultus,2013.0,1000.0,Manual,Petrol,1400000.0
SUV,Toyota,Fortuner,2019.0,2800.0,Automatic,Diesel,14200000.0
Sedan,Toyota,Corolla,2018.0,1300.0,Manual,Petrol,4190000.0
Sedan,Toyota,Prius,2012.0,1800.0,Automatic,Petrol,4450000.0
Sedan,Chevrolet,Optra,2007.0,1400.0,Automatic,Petrol,1475000.0
Hatchback,Toyota,Aqua,2014.0,1500.0,Automatic,Hybrid,3950000.0
SUV,Toyota,Surf,1997.0,2700.0,Automatic,Petrol,3400000.0
Hatchback,Toyota,Passo,2018.0,1000.0,Automatic,Petrol,3550000.0
Hatchback,Suzuki,Mehran,2006.0,800.0,Manual,Petrol,650000.0
Hatchback,Toyota,Passo,2012.0,1000.0,Automatic,Petrol,2325000.0
Sedan,Toyota,Corolla,2018.0,1300.0,Manual,Petrol,4680000.0
Sedan,Toyota,Corolla,2008.0,1300.0,Manual,Petrol,1975000.0
Hatchback,Suzuki,Swift,2010.0,1300.0,Manual,Petrol,1690000.0
Van,Suzuki,Bolan,2020.0,800.0,Manual,Petrol,1600000.0
Sedan,Honda,Accord,1996.0,1800.0,Automatic,Petrol,1950000.0
SUV,Toyota,Surf,2006.0,2700.0,Automatic,Petrol,7500000.0
Sedan,Honda,Civic,2012.0,1800.0,Manual,Petrol,3250000.0
Sedan,Honda,Civic,2013.0,1800.0,Automatic,Petrol,3350000.0
Hatchback,Suzuki,Mehran,2010.0,800.0,Manual,Petrol,790000.0
Hatchback,Toyota,Passo,2015.0,1000.0,Automatic,Petrol,2550000.0
Sedan,Toyota,Corolla,2022.0,1598.0,Automatic,Petrol,6300000.0
Hatchback,Suzuki,Alto,2022.0,660.0,Manual,Petrol,2380000.0
Hatchback,Toyota,Aqua,2015.0,1500.0,Automatic,Hybrid,4300000.0
Sedan,Honda,City,2015.0,1300.0,Manual,Petrol,3200000.0
Hatchback,Suzuki,Mehran,2012.0,800.0,Manual,Petrol,850000.0
Hatchback,Suzuki,Cultus,2018.0,1000.0,Manual,Petrol,2600000.0
Sedan,Toyota,Prius,2012.0,1800.0,Automatic,Petrol,4390000.0
Sedan,Toyota,Corolla,2014.0,1300.0,Manual,Petrol,3250000.0
Sedan,Mercedes,Benz,2003.0,1800.0,Automatic,Petrol,3700000.0
Hatchback,Suzuki,Cultus,2011.0,1000.0,Manual,Petrol,1300000.0
Hatchback,Suzuki,Swift,2022.0,1200.0,Manual,Petrol,3985000.0
Hatchback,Suzuki,Wagon,2019.0,1000.0,Manual,Petrol,2125000.0
SUV,KIA,Sportage,2020.0,1999.0,Automatic,Petrol,7200000.0
Hatchback,KIA,Picanto,2021.0,998.0,Manual,Petrol,2700000.0
Sedan,Toyota,Corolla,2022.0,1598.0,Automatic,Petrol,6350000.0
Sedan,Toyota,Corolla,2016.0,1300.0,Manual,Petrol,3700000.0
Sedan,Honda,Civic,2016.0,1800.0,Automatic,Petrol,4800000.0
Hatchback,Suzuki,Mehran,1991.0,800.0,Manual,Petrol,280000.0
Hatchback,Suzuki,Cultus,2014.0,1000.0,Manual,Petrol,1520000.0
SUV,Toyota,Prado,2008.0,2700.0,Automatic,Petrol,9000000.0
Sedan,Honda,City,2018.0,1500.0,Automatic,Petrol,4050000.0
Hatchback,Toyota,Aqua,2018.0,1500.0,Automatic,Hybrid,4995000.0
Sedan,Toyota,Yaris,2021.0,1500.0,Automatic,Petrol,4400000.0
Sedan,Suzuki,Liana,2006.0,1300.0,Manual,Petrol,1050000.0
Hatchback,Suzuki,Mehran,2017.0,796.0,Manual,Petrol,1125000.0
Double Cabin,Toyota,Hilux,2010.0,3000.0,Automatic,Diesel,5850000.0
Hatchback,Suzuki,Swift,2012.0,1300.0,Manual,Petrol,1695000.0
Sedan,Honda,Civic,2001.0,1600.0,Automatic,Petrol,1150000.0
Sedan,Toyota,Corolla,2015.0,1798.0,Automatic,Petrol,4800000.0
Micro Van,Suzuki,Every,2020.0,660.0,Automatic,Petrol,1745000.0
Sedan,Toyota,Corolla,2016.0,1300.0,Manual,Petrol,3800000.0
Hatchback,Mitsubishi,EK,2015.0,660.0,Automatic,Petrol,2295000.0
Sedan,Toyota,Corolla,2014.0,1300.0,Manual,Petrol,2280000.0
Hatchback,Daihatsu,Mira,2014.0,660.0,Automatic,Petrol,2600000.0
Sedan,Honda,Civic,2021.0,1800.0,Automatic,Petrol,6700000.0
Sedan,Honda,City,2021.0,1300.0,Manual,Petrol,3850000.0
Sedan,Changan,Alsvin,2021.0,1500.0,Automatic,Petrol,4225000.0
Sedan,Honda,Civic,2019.0,1800.0,Automatic,Petrol,6000000.0
Micro Van,Nissan,Clipper,2017.0,660.0,Automatic,Petrol,2160000.0
Mini Van,Daihatsu,Hijet,2011.0,660.0,Automatic,Petrol,1350000.0
Hatchback,Toyota,Aqua,2018.0,1500.0,Automatic,Hybrid,6250000.0
SUV,Toyota,Hilux,2000.0,3000.0,Manual,Diesel,2750000.0
Hatchback,Daihatsu,Move,2013.0,660.0,Automatic,Petrol,2180000.0
Hatchback,Suzuki,Alto,2019.0,660.0,Manual,Petrol,2150000.0
Double Cabin,Toyota,Hilux,2017.0,3000.0,Automatic,Diesel,8775000.0
Sedan,Hyundai,Elantra,2022.0,1999.0,Automatic,Petrol,6590000.0
Double Cabin,Toyota,Hilux,2017.0,3000.0,Automatic,Diesel,8550000.0
MPV,Honda,Freed,2017.0,1500.0,Automatic,Petrol,5900000.0
Sedan,Toyota,Prius,2015.0,1800.0,Automatic,Petrol,5175000.0
Hatchback,Suzuki,Mehran,2019.0,800.0,Manual,Petrol,1290000.0
Hatchback,Suzuki,Cultus,2014.0,1000.0,Manual,Petrol,1265000.0
SUV,Toyota,Fortuner,2017.0,2700.0,Automatic,Petrol,12000000.0
Compact sedan,Honda,City,2022.0,1200.0,Automatic,Petrol,4900000.0
Hatchback,Suzuki,Cultus,2017.0,1000.0,Manual,Petrol,2000000.0
Hatchback,Nissan,Dayz,2015.0,660.0,Automatic,Petrol,2395000.0
SUV,KIA,Sportage,2002.0,2000.0,Manual,Diesel,1500000.0
Mini Van,Changan,Karvaan,2021.0,999.0,Manual,Petrol,2350000.0
Sedan,Toyota,Corolla,2011.0,1300.0,Manual,Petrol,2870000.0
Sedan,Toyota,Corolla,2015.0,1798.0,Automatic,Petrol,4100000.0
Hatchback,Suzuki,Khyber,1992.0,1000.0,Manual,Petrol,560000.0
Hatchback,Suzuki,Alto,2019.0,660.0,Automatic,Petrol,2400000.0
Sedan,Toyota,Platz,2004.0,1000.0,Automatic,Petrol,1600000.0
Sedan,Honda,City,2006.0,1300.0,Manual,Petrol,1780000.0
Sedan,Toyota,Corolla,2010.0,1300.0,Manual,Petrol,2300000.0
Hatchback,Suzuki,Wagon,2018.0,1000.0,Manual,Petrol,2250000.0
Hatchback,Suzuki,Mehran,2011.0,800.0,Manual,Petrol,870000.0
Hatchback,Suzuki,Alto,2007.0,1000.0,Manual,Petrol,680000.0
Sedan,Honda,Civic,2020.0,1500.0,Automatic,Petrol,6950000.0
SUV,Toyota,Land,2002.0,4200.0,Automatic,Diesel,11500000.0
Sedan,Honda,City,2001.0,1300.0,Manual,Petrol,900000.0
SUV,KIA,Sportage,2003.0,2000.0,Manual,Diesel,1250000.0
Compact sedan,Honda,City,2022.0,1200.0,Automatic,Petrol,4675000.0
Hatchback,Suzuki,Mehran,2018.0,800.0,Manual,Petrol,1290000.0
Sedan,Toyota,Corolla,2011.0,1300.0,Manual,Petrol,2450000.0
Hatchback,Suzuki,Cultus,2018.0,1000.0,Manual,Petrol,2430000.0
Compact sedan,Honda,City,2022.0,1497.0,Automatic,Petrol,5500000.0
Hatchback,Toyota,Vitz,2018.0,996.0,Automatic,Petrol,4350000.0
Hatchback,Daihatsu,Mira,2015.0,660.0,Automatic,Petrol,2050000.0
Sedan,Honda,Civic,2018.0,1800.0,Automatic,Petrol,5950000.0
Sedan,Toyota,Corolla,2021.0,1799.0,Manual,Petrol,7100000.0
Van,Suzuki,Bolan,2018.0,800.0,Manual,Petrol,1500000.0
Hatchback,Hyundai,Santro,2005.0,1000.0,Manual,Petrol,945000.0
Sedan,Toyota,Corolla,2018.0,1300.0,Manual,Petrol,3800000.0
Sedan,Honda,Civic,2005.0,1500.0,Manual,Petrol,1170000.0
Sedan,Toyota,Corolla,2014.0,1300.0,Automatic,Petrol,3245000.0
Hatchback,Nissan,Moco,2008.0,660.0,Automatic,Petrol,1875000.0
Hatchback,Suzuki,Alto,2022.0,660.0,Manual,Petrol,2530000.0
Crossover,Honda,Vezel,2017.0,1500.0,Automatic,Hybrid,7400000.0
Hatchback,Suzuki,Alto,2022.0,660.0,Automatic,Petrol,2830000.0
Hatchback,Suzuki,Mehran,2017.0,796.0,Manual,Petrol,1125000.0
Hatchback,Suzuki,Alto,2019.0,660.0,Manual,Petrol,2195000.0
Hatchback,Suzuki,Cultus,2019.0,1000.0,Automatic,Petrol,3290000.0
Hatchback,Suzuki,Mehran,2018.0,800.0,Manual,Petrol,1350000.0
Sedan,Toyota,Corolla,2014.0,1600.0,Automatic,Petrol,3600000.0
Crossover,DFSK,Glory,2022.0,1498.0,Automatic,Petrol,6395000.0
Sedan,Honda,Civic,2004.0,1600.0,Manual,Petrol,2450000.0
Hatchback,Daihatsu,Cast,2020.0,660.0,Automatic,Petrol,3950000.0
Hatchback,Suzuki,Mehran,2008.0,800.0,Manual,Petrol,550000.0
Sedan,Honda,Grace,2015.0,1500.0,Automatic,Hybrid,4400000.0
Hatchback,Toyota,Aqua,2014.0,1500.0,Automatic,Hybrid,3550000.0
Hatchback,Toyota,Vitz,2013.0,1000.0,Automatic,Petrol,2650000.0
Sedan,Mercedes,Benz,2007.0,1800.0,Automatic,Petrol,5500000.0
Hatchback,Prince,Pearl,2021.0,800.0,Manual,Petrol,1318000.0
Sedan,Honda,City,2019.0,1300.0,Manual,Petrol,3650000.0
Sedan,Toyota,Corolla,2014.0,1600.0,Automatic,Petrol,3800000.0
Crossover,Honda,Vezel,2014.0,1500.0,Automatic,Hybrid,3500000.0
Hatchback,Suzuki,Mehran,2014.0,796.0,Manual,Petrol,1190000.0
Sedan,Toyota,Premio,2010.0,1500.0,Automatic,Petrol,3950000.0
Hatchback,Suzuki,Mehran,2002.0,800.0,Manual,Petrol,360000.0
Sedan,Honda,City,2014.0,1500.0,Manual,Petrol,3200000.0
Sedan,Suzuki,Liana,2009.0,1300.0,Manual,Petrol,1200000.0
Hatchback,Suzuki,Mehran,2014.0,796.0,Manual,Petrol,1095000.0
Sedan,Toyota,Corolla,2016.0,1300.0,Manual,Petrol,3500000.0
Hatchback,Suzuki,Cultus,2003.0,1000.0,Manual,Petrol,690000.0
Hatchback,Suzuki,Cultus,2021.0,1000.0,Automatic,Petrol,3700000.0
Hatchback,Daihatsu,Cuore,2005.0,800.0,Automatic,Petrol,900000.0
Hatchback,Suzuki,Khyber,1998.0,1000.0,Manual,Petrol,450000.0
Sedan,Toyota,Corolla,2014.0,1300.0,Manual,Petrol,2550000.0
Sedan,Toyota,Corolla,2009.0,1800.0,Manual,Petrol,2390000.0
Compact sedan,Honda,City,2022.0,1200.0,Automatic,Petrol,4850000.0
SUV,Toyota,Fortuner,2018.0,2700.0,Automatic,Petrol,12000000.0
Hatchback,Toyota,Passo,2014.0,1000.0,Automatic,Petrol,2900000.0
Hatchback,Suzuki,Alto,2020.0,660.0,Manual,Petrol,2225000.0
Coupe,Mercedes,Benz,2008.0,6200.0,Automatic,Petrol,4600000.0
Hatchback,Daihatsu,Mira,2020.0,660.0,Automatic,Petrol,3525000.0
Hatchback,Suzuki,Khyber,1996.0,1000.0,Manual,Petrol,575000.0
Hatchback,Daihatsu,Mira,2019.0,660.0,Automatic,Petrol,3250000.0
Sedan,Toyota,Mark,2003.0,2000.0,Automatic,Petrol,2500000.0
Hatchback,Suzuki,Mehran,2011.0,800.0,Manual,Petrol,670000.0
Hatchback,Suzuki,Mehran,2014.0,796.0,Manual,Petrol,1020000.0
Hatchback,Suzuki,Mehran,2008.0,800.0,Manual,Petrol,815000.0
Sedan,Toyota,Yaris,2020.0,1300.0,Automatic,Petrol,4175000.0
Hatchback,Suzuki,Mehran,2006.0,800.0,Manual,Petrol,630000.0
Sedan,Honda,City,2020.0,1300.0,Manual,Petrol,3500000.0
Sedan,Toyota,Corolla,2014.0,1300.0,Manual,Petrol,2775000.0
Sedan,Toyota,Corolla,2005.0,1300.0,Manual,Petrol,1785000.0
Sedan,Honda,Civic,2017.0,1800.0,Automatic,Petrol,4275000.0
Sedan,Toyota,Corolla,2015.0,1300.0,Manual,Petrol,3380000.0
Hatchback,Suzuki,Khyber,1996.0,1000.0,Manual,Petrol,350000.0
Sedan,Honda,Civic,2018.0,1800.0,Automatic,Petrol,5400000.0
Sedan,Toyota,Yaris,2022.0,1300.0,Automatic,Petrol,4500000.0
Hatchback,Hyundai,Santro,2004.0,1000.0,Manual,Petrol,835000.0
Coupe,Honda,CR-Z,2010.0,1500.0,Automatic,Petrol,3250000.0
Sedan,Honda,City,2016.0,1300.0,Manual,Petrol,2730000.0
Hatchback,Suzuki,Mehran,1990.0,800.0,Manual,Petrol,230000.0
Sedan,Toyota,Corolla,2003.0,1600.0,Automatic,Petrol,1885000.0
Hatchback,Suzuki,Mehran,2014.0,796.0,Manual,Petrol,765000.0
SUV,Mitsubishi,Pajero,1994.0,2800.0,Automatic,Diesel,2250000.0
Sedan,Honda,Civic,2017.0,1800.0,Automatic,Petrol,5200000.0
Compact sedan,Honda,City,2022.0,1497.0,Automatic,Petrol,5200000.0
Hatchback,Suzuki,Cultus,2012.0,1000.0,Manual,Petrol,1500000.0
Sedan,Toyota,Yaris,2021.0,1500.0,Automatic,Petrol,4375000.0
Hatchback,Suzuki,Mehran,2011.0,800.0,Manual,Petrol,920000.0
Sedan,Changan,Alsvin,2022.0,1500.0,Automatic,Petrol,4400000.0
MPV,Toyota,Roomy,2020.0,1000.0,Automatic,Petrol,4275000.0
Sedan,Mercedes,Benz,2005.0,1800.0,Automatic,Petrol,4175000.0
SUV,Mitsubishi,Pajero,2010.0,660.0,Automatic,Petrol,2275000.0
SUV,Toyota,Corolla,2021.0,1800.0,Automatic,Hybrid,11800000.0
Sedan,Toyota,Corolla,2001.0,1496.0,Automatic,Petrol,1950000.0
Sedan,Honda,Civic,2005.0,1500.0,Manual,Petrol,1550000.0
Hatchback,Suzuki,Alto,2010.0,1000.0,Manual,Petrol,1035000.0
Hatchback,Suzuki,Mehran,2012.0,800.0,Manual,Petrol,780000.0
SUV,Toyota,Fortuner,2022.0,2800.0,Automatic,Diesel,19500000.0
Sedan,Honda,Civic,2016.0,1800.0,Manual,Petrol,3350000.0
Sedan,Toyota,Corolla,2016.0,1300.0,Manual,Petrol,3425000.0
Sedan,Honda,Civic,2021.0,1800.0,Automatic,Petrol,6800000.0
Hatchback,Toyota,Vitz,2012.0,1000.0,Automatic,Petrol,2630000.0
Hatchback,Suzuki,Alto,2021.0,660.0,Manual,Petrol,2325000.0
Hatchback,Suzuki,Mehran,2016.0,800.0,Manual,Petrol,1150000.0
Hatchback,Suzuki,Mehran,2014.0,796.0,Manual,Petrol,1150000.0
Sedan,Toyota,Corolla,2014.0,1600.0,Automatic,Petrol,2640000.0
Sedan,Toyota,Corolla,2022.0,1598.0,Automatic,Petrol,6600000.0
Sedan,Toyota,Corolla,2016.0,1798.0,Automatic,Petrol,4350000.0
Mini Van,Daihatsu,Hijet,2018.0,660.0,Manual,Petrol,1420000.0
SUV,KIA,Sportage,2020.0,1999.0,Automatic,Petrol,7325000.0
Sedan,Toyota,Corolla,2018.0,1300.0,Manual,Petrol,3625000.0
Hatchback,Suzuki,Cultus,2006.0,1000.0,Manual,Petrol,870000.0
SUV,Toyota,Prado,1998.0,3400.0,Automatic,Petrol,5700000.0
Hatchback,Nissan,Dayz,2020.0,659.0,Automatic,Petrol,3500000.0
Hatchback,Toyota,Vitz,2012.0,1000.0,Automatic,Petrol,2700000.0
Sedan,Honda,Civic,2022.0,1500.0,Automatic,Petrol,8325000.0
Sedan,Honda,Civic,2018.0,1800.0,Automatic,Petrol,5100000.0
Hatchback,Daihatsu,Cast,2020.0,660.0,Automatic,Petrol,3850000.0
Sedan,Toyota,Corolla,2018.0,1800.0,Automatic,Petrol,5565000.0
Sedan,Honda,City,2018.0,1300.0,Manual,Petrol,3275000.0
Sedan,Proton,Saga,2021.0,1300.0,Automatic,Petrol,2900000.0
Hatchback,Hyundai,Santro,2003.0,1000.0,Manual,Petrol,720000.0
Sedan,Toyota,Corolla,2017.0,1300.0,Manual,Petrol,3525000.0
Sedan,Honda,Civic,2013.0,1800.0,Automatic,Petrol,3550000.0
Double Cabin,Toyota,Hilux,2010.0,3000.0,Automatic,Diesel,5700000.0
Hatchback,Suzuki,Alto,2010.0,1000.0,Manual,Petrol,925000.0
Sedan,Toyota,Corolla,2003.0,7744.0,Manual,Diesel,2400000.0
Crossover,Honda,Vezel,2015.0,1500.0,Automatic,Hybrid,5200000.0
Hatchback,Toyota,Passo,2006.0,1300.0,Automatic,Petrol,2050000.0
Hatchback,Daihatsu,Mira,2013.0,660.0,Automatic,Petrol,2400000.0
Sedan,Toyota,Corolla,2010.0,1300.0,Manual,Petrol,2400000.0
Sedan,Honda,City,2016.0,1300.0,Manual,Petrol,3150000.0
Hatchback,Suzuki,Mehran,2005.0,800.0,Manual,Petrol,550000.0
Sedan,Honda,City,2010.0,1300.0,Manual,Petrol,2400000.0
Sedan,Honda,Civic,2007.0,1800.0,Automatic,Petrol,1920000.0
Hatchback,Suzuki,Alto,2013.0,660.0,Automatic,Petrol,2000000.0
Hatchback,Suzuki,Alto,2022.0,660.0,Automatic,Petrol,2790000.0
SUV,Toyota,Prado,2003.0,3400.0,Automatic,Petrol,9800000.0
Sedan,Honda,Civic,2016.0,1800.0,Automatic,Petrol,4795000.0
Hatchback,Toyota,Vitz,2018.0,1000.0,Automatic,Petrol,4100000.0
Sedan,Toyota,Corolla,2019.0,1300.0,Automatic,Petrol,4650000.0
Hatchback,Suzuki,Swift,2017.0,1300.0,Automatic,Petrol,2575000.0
SUV,Toyota,Land,2008.0,4608.0,Automatic,Petrol,20200000.0
Sedan,Toyota,Corolla,2006.0,1300.0,Manual,Petrol,1450000.0
Sedan,Toyota,Corolla,2016.0,1300.0,Manual,Petrol,3700000.0
Sedan,Honda,City,2018.0,1300.0,Automatic,Petrol,3474000.0
Hatchback,Suzuki,Cultus,2018.0,1000.0,Manual,Petrol,2830000.0
Hatchback,Suzuki,Mehran,2002.0,800.0,Manual,Petrol,620000.0
Sedan,Toyota,Corolla,2019.0,1600.0,Automatic,Petrol,4600000.0
Hatchback,Toyota,Passo,2018.0,1000.0,Automatic,Petrol,3850000.0
Pick Up,Suzuki,Ravi,2009.0,800.0,Manual,Petrol,960000.0
Hatchback,Hyundai,Santro,2003.0,1000.0,Manual,Petrol,850000.0
Double Cabin,Toyota,Hilux,2022.0,2800.0,Automatic,Diesel,14500000.0
Sedan,Hyundai,Elantra,2021.0,1999.0,Automatic,Petrol,6100000.0
Sedan,Honda,Civic,2019.0,1800.0,Automatic,Petrol,5680000.0
Sedan,Honda,City,2016.0,1300.0,Manual,Petrol,3100000.0
Sedan,Mitsubishi,Lancer,2005.0,1300.0,Automatic,Petrol,1350000.0
Hatchback,Suzuki,Alto,2014.0,660.0,Automatic,Petrol,2400000.0
Sedan,Honda,City,2015.0,1300.0,Manual,Petrol,2700000.0
Sedan,Toyota,Yaris,2021.0,1300.0,Automatic,Petrol,4450000.0
Sedan,Toyota,Corolla,2015.0,1300.0,Automatic,Petrol,3670000.0
Sedan,Honda,City,2010.0,1300.0,Manual,Petrol,2250000.0
Sedan,Honda,Civic,2010.0,1800.0,Automatic,Petrol,2390000.0
Sedan,Honda,City,2020.0,1300.0,Automatic,Petrol,3950000.0
Hatchback,Toyota,Passo,2020.0,1000.0,Automatic,Petrol,4800000.0
Hatchback,Suzuki,Alto,2015.0,658.0,Automatic,Petrol,3000000.0
Hatchback,Suzuki,Mehran,2004.0,800.0,Manual,Petrol,675000.0
Sedan,Honda,Civic,2022.0,1498.0,Automatic,Petrol,8300000.0
Hatchback,Hyundai,Santro,2002.0,1000.0,Manual,Petrol,645000.0
